Class ID,Preferred Label,Synonyms,Definitions,Obsolete,CUI,Semantic Types,Parents,database_cross_reference,definition,has_obo_format_version,has_obo_namespace,has_related_synonym,http://data.bioontology.org/metadata/treeView,http://www.geneontology.org/formats/oboInOwl#auto-generated-by,http://www.geneontology.org/formats/oboInOwl#date,http://www.geneontology.org/formats/oboInOwl#default-namespace,http://www.geneontology.org/formats/oboInOwl#id,http://www.geneontology.org/formats/oboInOwl#saved-by,http://www.w3.org/2000/01/rdf-schema#comment,http://www.w3.org/2000/01/rdf-schema#label,http://www.w3.org/2002/07/owl#deprecated,http://www.w3.org/2004/02/skos/core#notation,is_a
http://purl.obolibrary.org/obo/SBO_0000393,production,,"Generation of a material or conceptual entity. |created 20/10/08 - LE and NJ
created for SBGN (production - 2.6.2)",false,,,http://purl.obolibrary.org/obo/SBO_0000168,,Generation of a material or conceptual entity. ,,sbo,,http://purl.obolibrary.org/obo/SBO_0000168,,,,SBO:0000393,,"created 20/10/08 - LE and NJ
created for SBGN (production - 2.6.2)",production,,SBO:0000393,
http://purl.obolibrary.org/obo/SBO_0000241,functional entity,,"A real thing, defined by its properties or the actions it performs, rather than it physico-chemical structure.|Created on November 10 2006 by Nicolas Le Novere.
Name changed from ""conceptual"" to ""functional"" on November 18 2008 by Nicolas Le Novere.",false,,,http://purl.obolibrary.org/obo/SBO_0000236,,"A real thing, defined by its properties or the actions it performs, rather than it physico-chemical structure.",,sbo,,http://purl.obolibrary.org/obo/SBO_0000236,,,,SBO:0000241,,"Created on November 10 2006 by Nicolas Le Novere.
Name changed from ""conceptual"" to ""functional"" on November 18 2008 by Nicolas Le Novere.",functional entity,,SBO:0000241,
http://purl.obolibrary.org/obo/SBO_0000230,linear density of an entity,,Mass of an entity per unit length.,false,,,http://purl.obolibrary.org/obo/SBO_0000227,,Mass of an entity per unit length.,,sbo,,http://purl.obolibrary.org/obo/SBO_0000227,,,,SBO:0000230,,,linear density of an entity,,SBO:0000230,
http://purl.obolibrary.org/obo/SBO_0000633,subsystem,,"Term used to indicate the grouping of model components, largely reactions, by some criterion, often processual. This can be used to indicate, for example, the subsystem of a model that is concerned with 'transport'. A designated subsystem includes reactions annotated with the term, as well as reactions participants such as enzymes, modifiers and genes encoding these subsystem components.|created in response to SF req #113",false,,,http://purl.obolibrary.org/obo/SBO_0000473,,"Term used to indicate the grouping of model components, largely reactions, by some criterion, often processual. This can be used to indicate, for example, the subsystem of a model that is concerned with 'transport'. A designated subsystem includes reactions annotated with the term, as well as reactions participants such as enzymes, modifiers and genes encoding these subsystem components.",,sbo,,http://purl.obolibrary.org/obo/SBO_0000473,,,,SBO:0000633,,created in response to SF req #113,subsystem,,SBO:0000633,
http://purl.obolibrary.org/obo/SBO_0000369,gene regulatory region,,Region of a gene that is involved in the modulation of the expression of the gene. |Created for SBGN purposes.,false,,,http://purl.obolibrary.org/obo/SBO_0000354,,Region of a gene that is involved in the modulation of the expression of the gene. ,,sbo,,http://purl.obolibrary.org/obo/SBO_0000354,,,,SBO:0000369,,Created for SBGN purposes.,gene regulatory region,,SBO:0000369,
http://purl.obolibrary.org/obo/SBO_0000644,modified,,"Conceptual or material entity that is the object of a modification process, and is acted upon by a modifier.|Created in response to [SF req #116]",false,,,http://purl.obolibrary.org/obo/SBO_0000003,,"Conceptual or material entity that is the object of a modification process, and is acted upon by a modifier.",,sbo,,http://purl.obolibrary.org/obo/SBO_0000003,,,,SBO:0000644,,Created in response to [SF req #116],modified,,SBO:0000644,
http://purl.obolibrary.org/obo/SBO_0000207,non-competitive inhibitor,,"Substance that decreases the probability of a chemical reaction, without itself being consumed or transformed by the reaction, and without sterically hindering the interaction between reactants.  ",false,,,http://purl.obolibrary.org/obo/SBO_0000020,,"Substance that decreases the probability of a chemical reaction, without itself being consumed or transformed by the reaction, and without sterically hindering the interaction between reactants.  ",,sbo,,http://purl.obolibrary.org/obo/SBO_0000020,,,,SBO:0000207,,,non-competitive inhibitor,,SBO:0000207,
http://purl.obolibrary.org/obo/SBO_0000556,uncontrolled annotation,,"Annotation which does not comply with, or is not restricted by, any rules in its construction. Examples would include free text annotations.|refer to [SF req #3172596]",false,,,http://purl.obolibrary.org/obo/SBO_0000557,,"Annotation which does not comply with, or is not restricted by, any rules in its construction. Examples would include free text annotations.",,sbo,,http://purl.obolibrary.org/obo/SBO_0000557,,,,SBO:0000556,,refer to [SF req #3172596],uncontrolled annotation,,SBO:0000556,
http://purl.obolibrary.org/obo/SBO_0000567,universal gas constant,gas constant|molar gas constant|ideal gas constant,"A physical constant featured in many fundamental equations in the physical sciences. It is equivalent to the Boltzmann constant, but expressed in units of energy per temperature increment per mole (rather than energy per temperature increment per particle). It has the value 8.314 J.K-1.mol-1 and is denoted by the symbol R.|modified from wikipedia: http://en.wikipedia.org/wiki/Gas_constant;
see also: OPB_00410 (Ontology of Physics in Biology);
created in response: [SF req #3293425]",false,,,http://purl.obolibrary.org/obo/SBO_0000565,,"A physical constant featured in many fundamental equations in the physical sciences. It is equivalent to the Boltzmann constant, but expressed in units of energy per temperature increment per mole (rather than energy per temperature increment per particle). It has the value 8.314 J.K-1.mol-1 and is denoted by the symbol R.",,sbo,gas constant|molar gas constant|ideal gas constant,http://purl.obolibrary.org/obo/SBO_0000565,,,,SBO:0000567,,"modified from wikipedia: http://en.wikipedia.org/wiki/Gas_constant;
see also: OPB_00410 (Ontology of Physics in Biology);
created in response: [SF req #3293425]",universal gas constant,,SBO:0000567,
http://purl.obolibrary.org/obo/SBO_0000218,palmitoylation,,Addition of a palmitoyl group (CH3-[CH2]14-CO-) to a chemical entity.|Added on September 13 2006 by Nicolas Le Novere.,false,,,http://purl.obolibrary.org/obo/SBO_0000210,,Addition of a palmitoyl group (CH3-[CH2]14-CO-) to a chemical entity.,,sbo,,http://purl.obolibrary.org/obo/SBO_0000210,,,,SBO:0000218,,Added on September 13 2006 by Nicolas Le Novere.,palmitoylation,,SBO:0000218,
http://purl.obolibrary.org/obo/SBO_0000254,electrical resistance,,Measure of the degree to which an object opposes the passage of an electric current. The SI unit of electrical resistance is the ohm.|Created on November 10 2006 by Nicolas Le Novere.,false,,,http://purl.obolibrary.org/obo/SBO_0000002,,Measure of the degree to which an object opposes the passage of an electric current. The SI unit of electrical resistance is the ohm.,,sbo,,http://purl.obolibrary.org/obo/SBO_0000002,,,,SBO:0000254,,Created on November 10 2006 by Nicolas Le Novere.,electrical resistance,,SBO:0000254,
http://purl.obolibrary.org/obo/SBO_0000265,enzymatic rate law for simple mixed-type inhibition of irreversible unireactant enzymes,simple intersecting linear mixed-type competitive inhibition,"Inhibition of a unireactant enzyme by one inhibitor that can bind to the complex enzyme-substrate and the free enzyme, possibly with different equilibrium constant, and totally prevent the catalysis. The enzymes do not catalyse the reactions in both directions.<math xmlns=""http://www.w3.org/1998/Math/MathML"">
<semantics definitionURL=""http://biomodels.net/SBO/#SBO:0000062"">
   <lambda>
     <bvar><ci definitionURL=""http://biomodels.net/SBO/#SBO:0000025"">kcat</ci></bvar>
     <bvar><ci definitionURL=""http://biomodels.net/SBO/#SBO:0000505"">Et</ci></bvar>
     <bvar><ci definitionURL=""http://biomodels.net/SBO/#SBO:0000515"">S</ci></bvar>
     <bvar><ci definitionURL=""http://biomodels.net/SBO/#SBO:0000521"">I</ci></bvar>
     <bvar><ci definitionURL=""http://biomodels.net/SBO/#SBO:0000027"">Ks</ci></bvar>
     <bvar><ci definitionURL=""http://biomodels.net/SBO/#SBO:0000261"">Ki</ci></bvar>
     <bvar><ci definitionURL=""http://biomodels.net/SBO/#SBO:0000385"">a</ci></bvar>
     <apply>
       <divide/>
       <apply>
         <times/>
         <ci>kcat</ci>
         <ci>Et</ci>
         <ci>S</ci>
       </apply>
       <apply>
         <plus/>
         <apply>
           <times/>
           <ci>S</ci>
           <apply>
             <plus/>
             <cn type=""integer"">1</cn>
             <apply>
               <divide/>
               <ci>I</ci>
               <apply>
                 <times/>
                 <ci>a</ci>
                 <ci>Ki</ci>
               </apply></apply>
           </apply>
         </apply>
         <apply>
           <times/>
           <ci>Ks</ci>
           <apply>
             <plus/>
             <cn type=""integer"">1</cn>
             <apply>
               <divide/>
               <ci>I</ci>
               <ci>Ki</ci>
             </apply>
           </apply>
         </apply>
       </apply>
     </apply>
   </lambda>
</semantics>
</math>",false,,,http://purl.obolibrary.org/obo/SBO_0000275,,"Inhibition of a unireactant enzyme by one inhibitor that can bind to the complex enzyme-substrate and the free enzyme, possibly with different equilibrium constant, and totally prevent the catalysis. The enzymes do not catalyse the reactions in both directions.<math xmlns=""http://www.w3.org/1998/Math/MathML"">
<semantics definitionURL=""http://biomodels.net/SBO/#SBO:0000062"">
   <lambda>
     <bvar><ci definitionURL=""http://biomodels.net/SBO/#SBO:0000025"">kcat</ci></bvar>
     <bvar><ci definitionURL=""http://biomodels.net/SBO/#SBO:0000505"">Et</ci></bvar>
     <bvar><ci definitionURL=""http://biomodels.net/SBO/#SBO:0000515"">S</ci></bvar>
     <bvar><ci definitionURL=""http://biomodels.net/SBO/#SBO:0000521"">I</ci></bvar>
     <bvar><ci definitionURL=""http://biomodels.net/SBO/#SBO:0000027"">Ks</ci></bvar>
     <bvar><ci definitionURL=""http://biomodels.net/SBO/#SBO:0000261"">Ki</ci></bvar>
     <bvar><ci definitionURL=""http://biomodels.net/SBO/#SBO:0000385"">a</ci></bvar>
     <apply>
       <divide/>
       <apply>
         <times/>
         <ci>kcat</ci>
         <ci>Et</ci>
         <ci>S</ci>
       </apply>
       <apply>
         <plus/>
         <apply>
           <times/>
           <ci>S</ci>
           <apply>
             <plus/>
             <cn type=""integer"">1</cn>
             <apply>
               <divide/>
               <ci>I</ci>
               <apply>
                 <times/>
                 <ci>a</ci>
                 <ci>Ki</ci>
               </apply></apply>
           </apply>
         </apply>
         <apply>
           <times/>
           <ci>Ks</ci>
           <apply>
             <plus/>
             <cn type=""integer"">1</cn>
             <apply>
               <divide/>
               <ci>I</ci>
               <ci>Ki</ci>
             </apply>
           </apply>
         </apply>
       </apply>
     </apply>
   </lambda>
</semantics>
</math>",,sbo,simple intersecting linear mixed-type competitive inhibition,http://purl.obolibrary.org/obo/SBO_0000275,,,,SBO:0000265,,,enzymatic rate law for simple mixed-type inhibition of irreversible unireactant enzymes,,SBO:0000265,
http://purl.obolibrary.org/obo/SBO_0000570,Nernst potential,reversal potential,"The membrane potential at which there is no net flow of an ions across a biological membrane. In a single ion system, this is equal to the equilibrium potential and can be calculated from the Nernst equation. It takes into consideration the charge, z, of the ion, as well as its concentration inside (x) and outside (X) the membrane.<math xmlns=""http://www.w3.org/1998/Math/MathML"">
  <lambda>
    <bvar>
      <ci definitionURL=""http://biomodels.net/SBO/#SBO:0000567"">R</ci>
    </bvar>
    <bvar>
      <ci definitionURL=""http://biomodels.net/SBO/#SBO:0000147"">T</ci>
    </bvar>
    <bvar>
      <ci definitionURL=""http://biomodels.net/SBO/#SBO:0000568"">F</ci>
    </bvar>
    <bvar>
      <ci definitionURL=""http://biomodels.net/SBO/#SBO:0000503"">z</ci>
    </bvar>
    <bvar>
      <ci definitionURL=""http://biomodels.net/SBO/#SBO:0000196"">X</ci>
    </bvar>
    <bvar>
      <ci definitionURL=""http://biomodels.net/SBO/#SBO:0000196"">x</ci>
    </bvar>
     <apply>
      <apply>
       <divide />
        <apply>
         <times />
          <ci>R</ci>
          <ci>T</ci>
        </apply>
       <apply>
        <times />
         <ci>z</ci>
         <ci>F</ci>
       </apply>
      </apply>
      <apply>
        <ln />
         <apply>
          <divide />
          <apply>
           <ci>X</ci>
          </apply>
            <ci>x</ci>
          </apply>
        </apply>
      </apply>
   </lambda>
</math>|created in response to SourceForge term request [SF req #3293425]",false,,,http://purl.obolibrary.org/obo/SBO_0000569,,"The membrane potential at which there is no net flow of an ions across a biological membrane. In a single ion system, this is equal to the equilibrium potential and can be calculated from the Nernst equation. It takes into consideration the charge, z, of the ion, as well as its concentration inside (x) and outside (X) the membrane.<math xmlns=""http://www.w3.org/1998/Math/MathML"">
  <lambda>
    <bvar>
      <ci definitionURL=""http://biomodels.net/SBO/#SBO:0000567"">R</ci>
    </bvar>
    <bvar>
      <ci definitionURL=""http://biomodels.net/SBO/#SBO:0000147"">T</ci>
    </bvar>
    <bvar>
      <ci definitionURL=""http://biomodels.net/SBO/#SBO:0000568"">F</ci>
    </bvar>
    <bvar>
      <ci definitionURL=""http://biomodels.net/SBO/#SBO:0000503"">z</ci>
    </bvar>
    <bvar>
      <ci definitionURL=""http://biomodels.net/SBO/#SBO:0000196"">X</ci>
    </bvar>
    <bvar>
      <ci definitionURL=""http://biomodels.net/SBO/#SBO:0000196"">x</ci>
    </bvar>
     <apply>
      <apply>
       <divide />
        <apply>
         <times />
          <ci>R</ci>
          <ci>T</ci>
        </apply>
       <apply>
        <times />
         <ci>z</ci>
         <ci>F</ci>
       </apply>
      </apply>
      <apply>
        <ln />
         <apply>
          <divide />
          <apply>
           <ci>X</ci>
          </apply>
            <ci>x</ci>
          </apply>
        </apply>
      </apply>
   </lambda>
</math>",,sbo,reversal potential,http://purl.obolibrary.org/obo/SBO_0000569,,,,SBO:0000570,,created in response to SourceForge term request [SF req #3293425],Nernst potential,,SBO:0000570,
